trial_number,params,value
88,"{'learning_rate': 0.1303521994148103, 'num_leaves': 164, 'max_depth': 5, 'min_data_in_leaf': 13, 'feature_fraction': 0.9853358081697812, 'bagging_fraction': 0.6303063339664721, 'bagging_freq': 5, 'lambda_l1': 0.2773178527901357, 'lambda_l2': 2.896664254051535e-08}",0.024648403622521197
89,"{'learning_rate': 0.16547275933392222, 'num_leaves': 199, 'max_depth': 4, 'min_data_in_leaf': 27, 'feature_fraction': 0.9045003939526801, 'bagging_fraction': 0.6835578370559444, 'bagging_freq': 7, 'lambda_l1': 9.474940122142979, 'lambda_l2': 0.14690408673009367}",0.022359472884951676
90,"{'learning_rate': 0.14690013483220163, 'num_leaves': 251, 'max_depth': 3, 'min_data_in_leaf': 20, 'feature_fraction': 0.9569353702314662, 'bagging_fraction': 0.6672543103841438, 'bagging_freq': 4, 'lambda_l1': 0.9469149466117871, 'lambda_l2': 5.429553200676396e-08}",0.022862598993142507
91,"{'learning_rate': 0.2455392176584334, 'num_leaves': 176, 'max_depth': 5, 'min_data_in_leaf': 12, 'feature_fraction': 0.8851343780615996, 'bagging_fraction': 0.7150213215054428, 'bagging_freq': 8, 'lambda_l1': 1.0434359341676664e-07, 'lambda_l2': 3.7219549119295614e-08}",0.01659092414383479
92,"{'learning_rate': 0.27348675596713123, 'num_leaves': 181, 'max_depth': 5, 'min_data_in_leaf': 12, 'feature_fraction': 0.8912591106359034, 'bagging_fraction': 0.6958997441385799, 'bagging_freq': 8, 'lambda_l1': 1.025516753438261e-07, 'lambda_l2': 4.186418423909218e-07}",0.029715020760935552
93,"{'learning_rate': 0.1973574820823396, 'num_leaves': 125, 'max_depth': 6, 'min_data_in_leaf': 16, 'feature_fraction': 0.9255555898695967, 'bagging_fraction': 0.707831576011531, 'bagging_freq': 7, 'lambda_l1': 1.500586149142686e-08, 'lambda_l2': 1.0793221243896987e-06}",0.02829910736775103
94,"{'learning_rate': 0.24653048305156755, 'num_leaves': 197, 'max_depth': 4, 'min_data_in_leaf': 14, 'feature_fraction': 0.9746268915757766, 'bagging_fraction': 0.6548474165433986, 'bagging_freq': 8, 'lambda_l1': 7.680759215795879e-08, 'lambda_l2': 2.971100334310663e-08}",0.0295009809821352
95,"{'learning_rate': 0.2978609395415669, 'num_leaves': 187, 'max_depth': 3, 'min_data_in_leaf': 18, 'feature_fraction': 0.9914878848590882, 'bagging_fraction': 0.6744213988068708, 'bagging_freq': 7, 'lambda_l1': 3.809073982398211, 'lambda_l2': 5.5031340972003964e-08}",0.021329051659985963
96,"{'learning_rate': 0.17977383425807664, 'num_leaves': 209, 'max_depth': 3, 'min_data_in_leaf': 18, 'feature_fraction': 0.9893177164949812, 'bagging_fraction': 0.7785662379403282, 'bagging_freq': 6, 'lambda_l1': 3.265542422347182, 'lambda_l2': 5.964578583255384e-08}",0.03269049998889284
97,"{'learning_rate': 0.21249371152313257, 'num_leaves': 283, 'max_depth': 3, 'min_data_in_leaf': 20, 'feature_fraction': 0.9673102577870717, 'bagging_fraction': 0.7502703105327493, 'bagging_freq': 8, 'lambda_l1': 6.620910783691412e-07, 'lambda_l2': 1.6528490234274965e-08}",0.026839617936481576
98,"{'learning_rate': 0.24020909510311028, 'num_leaves': 228, 'max_depth': 5, 'min_data_in_leaf': 68, 'feature_fraction': 0.8258188081439799, 'bagging_fraction': 0.7599316975967547, 'bagging_freq': 7, 'lambda_l1': 2.1427361532601674, 'lambda_l2': 1.0592554623998559e-08}",0.075104920512867
99,"{'learning_rate': 0.19111976217476198, 'num_leaves': 185, 'max_depth': 3, 'min_data_in_leaf': 12, 'feature_fraction': 0.9998517495976884, 'bagging_fraction': 0.6730576051026218, 'bagging_freq': 6, 'lambda_l1': 5.427355220616131, 'lambda_l2': 9.077936516209222e-08}",0.01406568638125116
100,"{'learning_rate': 0.1661388709803111, 'num_leaves': 180, 'max_depth': 5, 'min_data_in_leaf': 81, 'feature_fraction': 0.9300229551909374, 'bagging_fraction': 0.7248047395086866, 'bagging_freq': 5, 'lambda_l1': 2.749780885048115e-07, 'lambda_l2': 2.4272300109196642e-08}",0.07577537241368132
101,"{'learning_rate': 0.18618284351435233, 'num_leaves': 190, 'max_depth': 3, 'min_data_in_leaf': 10, 'feature_fraction': 0.9941335622196272, 'bagging_fraction': 0.6744963586350833, 'bagging_freq': 6, 'lambda_l1': 1.2646629990158023, 'lambda_l2': 5.465865115571825e-08}",0.019197377262560104
102,"{'learning_rate': 0.19238272311320015, 'num_leaves': 161, 'max_depth': 3, 'min_data_in_leaf': 11, 'feature_fraction': 0.9983387533761129, 'bagging_fraction': 0.6811564132648428, 'bagging_freq': 6, 'lambda_l1': 6.1064757327580494, 'lambda_l2': 9.72217153912713}",0.025193943015226882
103,"{'learning_rate': 0.1779312224533734, 'num_leaves': 213, 'max_depth': 4, 'min_data_in_leaf': 12, 'feature_fraction': 0.9832057306652112, 'bagging_fraction': 0.6903182075932083, 'bagging_freq': 5, 'lambda_l1': 0.9533602167520057, 'lambda_l2': 2.210828159678618e-07}",0.03207277705403165
104,"{'learning_rate': 0.149003347527881, 'num_leaves': 146, 'max_depth': 3, 'min_data_in_leaf': 14, 'feature_fraction': 0.9600761908229404, 'bagging_fraction': 0.7118112077244138, 'bagging_freq': 6, 'lambda_l1': 1.569197595969936, 'lambda_l2': 1.0649076890690668e-07}",0.02454760501684374
105,"{'learning_rate': 0.19924587588999704, 'num_leaves': 189, 'max_depth': 3, 'min_data_in_leaf': 10, 'feature_fraction': 0.9742503635419023, 'bagging_fraction': 0.6682209982941937, 'bagging_freq': 6, 'lambda_l1': 6.680875532425933, 'lambda_l2': 9.854617749507666e-08}",0.021428296050803673
106,"{'learning_rate': 0.1337191178031821, 'num_leaves': 197, 'max_depth': 4, 'min_data_in_leaf': 12, 'feature_fraction': 0.8536639108190919, 'bagging_fraction': 0.7388725215727125, 'bagging_freq': 2, 'lambda_l1': 3.00982256568247, 'lambda_l2': 4.07838277731882e-07}",0.026083348203800615
107,"{'learning_rate': 0.21616106758708348, 'num_leaves': 185, 'max_depth': 4, 'min_data_in_leaf': 23, 'feature_fraction': 0.9997283953977143, 'bagging_fraction': 0.6989023771070129, 'bagging_freq': 6, 'lambda_l1': 0.44232111243900657, 'lambda_l2': 4.2466185993879794e-08}",0.029211341669219626
108,"{'learning_rate': 0.18431206440870118, 'num_leaves': 175, 'max_depth': 6, 'min_data_in_leaf': 17, 'feature_fraction': 0.9166447331953245, 'bagging_fraction': 0.6507234283430412, 'bagging_freq': 8, 'lambda_l1': 4.1907794359682305e-06, 'lambda_l2': 1.986284579723598}",0.028521802572076503
109,"{'learning_rate': 0.22754646308228016, 'num_leaves': 221, 'max_depth': 3, 'min_data_in_leaf': 14, 'feature_fraction': 0.8210642555179147, 'bagging_fraction': 0.7688570753771029, 'bagging_freq': 7, 'lambda_l1': 2.2428055776640696, 'lambda_l2': 1.8547658272786327e-08}",0.020539919691732637
110,"{'learning_rate': 0.23282644033750524, 'num_leaves': 207, 'max_depth': 4, 'min_data_in_leaf': 14, 'feature_fraction': 0.8170510715302688, 'bagging_fraction': 0.7663373253392917, 'bagging_freq': 5, 'lambda_l1': 3.403657413388706e-08, 'lambda_l2': 1.8312033486795968e-06}",0.024183243079254912
111,"{'learning_rate': 0.1661575347511695, 'num_leaves': 219, 'max_depth': 3, 'min_data_in_leaf': 16, 'feature_fraction': 0.8805552211338012, 'bagging_fraction': 0.8024908720402762, 'bagging_freq': 7, 'lambda_l1': 2.1844232008393374, 'lambda_l2': 2.338333916762386e-08}",0.023922105931634997
112,"{'learning_rate': 0.20741262869903998, 'num_leaves': 223, 'max_depth': 3, 'min_data_in_leaf': 20, 'feature_fraction': 0.8439947266473099, 'bagging_fraction': 0.6893117730274806, 'bagging_freq': 7, 'lambda_l1': 4.833217518386789, 'lambda_l2': 1.6434163598156852e-08}",0.020720514201409856
113,"{'learning_rate': 0.2046830702092695, 'num_leaves': 235, 'max_depth': 3, 'min_data_in_leaf': 20, 'feature_fraction': 0.8365580097335118, 'bagging_fraction': 0.6870082080338159, 'bagging_freq': 8, 'lambda_l1': 4.573961162239976, 'lambda_l2': 6.431779693667637e-08}",0.023335519786889355
114,"{'learning_rate': 0.2282041251962924, 'num_leaves': 244, 'max_depth': 3, 'min_data_in_leaf': 11, 'feature_fraction': 0.8221729775349826, 'bagging_fraction': 0.7707088899943744, 'bagging_freq': 6, 'lambda_l1': 1.355155175287897, 'lambda_l2': 1.6207475428352446e-08}",0.028376031342158263
115,"{'learning_rate': 0.27303726001390455, 'num_leaves': 228, 'max_depth': 4, 'min_data_in_leaf': 14, 'feature_fraction': 0.8326265325436704, 'bagging_fraction': 0.7880790526645189, 'bagging_freq': 7, 'lambda_l1': 8.9631579601167, 'lambda_l2': 3.1056185295662905e-08}",0.020066709375886414
116,"{'learning_rate': 0.27484049087067647, 'num_leaves': 223, 'max_depth': 4, 'min_data_in_leaf': 14, 'feature_fraction': 0.810664828995745, 'bagging_fraction': 0.7795877827171747, 'bagging_freq': 7, 'lambda_l1': 9.79190554129481, 'lambda_l2': 3.379490178779596e-08}",0.019510696105623986
117,"{'learning_rate': 0.2780568930744363, 'num_leaves': 252, 'max_depth': 5, 'min_data_in_leaf': 14, 'feature_fraction': 0.8045917598063863, 'bagging_fraction': 0.7956241229411615, 'bagging_freq': 8, 'lambda_l1': 7.446840576711587, 'lambda_l2': 3.456059684633756e-08}",0.02348461058664652
118,"{'learning_rate': 0.2539560811820036, 'num_leaves': 273, 'max_depth': 4, 'min_data_in_leaf': 10, 'feature_fraction': 0.7779989902500875, 'bagging_fraction': 0.7846229764173835, 'bagging_freq': 7, 'lambda_l1': 8.654691576158834, 'lambda_l2': 1.155644433876189e-07}",0.016586916755053856
119,"{'learning_rate': 0.24925314181171992, 'num_leaves': 277, 'max_depth': 5, 'min_data_in_leaf': 10, 'feature_fraction': 0.835327421928078, 'bagging_fraction': 0.7868991832121945, 'bagging_freq': 6, 'lambda_l1': 8.114873258799047, 'lambda_l2': 1.2494164018943828e-07}",0.01928733695818649
120,"{'learning_rate': 0.2601306651360258, 'num_leaves': 277, 'max_depth': 6, 'min_data_in_leaf': 10, 'feature_fraction': 0.8335442836127919, 'bagging_fraction': 0.7853279188126103, 'bagging_freq': 6, 'lambda_l1': 9.634387448671987, 'lambda_l2': 1.3418048157448517e-07}",0.02038615739202631
121,"{'learning_rate': 0.2537791086790026, 'num_leaves': 291, 'max_depth': 5, 'min_data_in_leaf': 10, 'feature_fraction': 0.7910967846095239, 'bagging_fraction': 0.8218220173010323, 'bagging_freq': 6, 'lambda_l1': 5.460222318471693, 'lambda_l2': 7.511870004982292e-08}",0.020081485732334738
122,"{'learning_rate': 0.26056171290443586, 'num_leaves': 295, 'max_depth': 5, 'min_data_in_leaf': 12, 'feature_fraction': 0.7947035528831852, 'bagging_fraction': 0.820747574012235, 'bagging_freq': 6, 'lambda_l1': 3.945228285538671, 'lambda_l2': 2.0645559838483608e-07}",0.032682569486717605
123,"{'learning_rate': 0.27375283866851285, 'num_leaves': 292, 'max_depth': 5, 'min_data_in_leaf': 10, 'feature_fraction': 0.7909689180770947, 'bagging_fraction': 0.8037167534385379, 'bagging_freq': 6, 'lambda_l1': 5.695072255411202, 'lambda_l2': 6.633987272079422e-08}",0.021054645588364805
124,"{'learning_rate': 0.24741319208428328, 'num_leaves': 274, 'max_depth': 5, 'min_data_in_leaf': 12, 'feature_fraction': 0.8096039639076178, 'bagging_fraction': 0.7882793932773197, 'bagging_freq': 5, 'lambda_l1': 9.365668462288284, 'lambda_l2': 8.777307856127787e-08}",0.020181616705352717
125,"{'learning_rate': 0.28298398129698443, 'num_leaves': 271, 'max_depth': 6, 'min_data_in_leaf': 16, 'feature_fraction': 0.7763055806893883, 'bagging_fraction': 0.8380187401618844, 'bagging_freq': 6, 'lambda_l1': 3.5074899890610896, 'lambda_l2': 3.3826966707692804e-07}",0.018864323288546373
126,"{'learning_rate': 0.2938621895069765, 'num_leaves': 279, 'max_depth': 6, 'min_data_in_leaf': 16, 'feature_fraction': 0.7800287715413515, 'bagging_fraction': 0.8476465761638413, 'bagging_freq': 5, 'lambda_l1': 3.1617051841826527, 'lambda_l2': 2.8997029353666557e-07}",0.019165980602548503
127,"{'learning_rate': 0.28289819475043865, 'num_leaves': 265, 'max_depth': 7, 'min_data_in_leaf': 16, 'feature_fraction': 0.7696509861814699, 'bagging_fraction': 0.8370720819175641, 'bagging_freq': 4, 'lambda_l1': 3.216727483083004, 'lambda_l2': 2.66435114594075e-07}",0.01941008769819097
128,"{'learning_rate': 0.2781129868894357, 'num_leaves': 267, 'max_depth': 7, 'min_data_in_leaf': 99, 'feature_fraction': 0.7798788096192367, 'bagging_fraction': 0.8366637527554993, 'bagging_freq': 4, 'lambda_l1': 1.0570480082535443, 'lambda_l2': 3.0696771840166385e-07}",0.08520746518154054
129,"{'learning_rate': 0.2872336026198484, 'num_leaves': 285, 'max_depth': 6, 'min_data_in_leaf': 16, 'feature_fraction': 0.7745201506585977, 'bagging_fraction': 0.7773526005503296, 'bagging_freq': 5, 'lambda_l1': 1.62171329645428e-05, 'lambda_l2': 9.784442879631987e-07}",0.013966348554975732
130,"{'learning_rate': 0.29804431594321723, 'num_leaves': 285, 'max_depth': 6, 'min_data_in_leaf': 15, 'feature_fraction': 0.7694855727204399, 'bagging_fraction': 0.7773586447079012, 'bagging_freq': 5, 'lambda_l1': 1.8331744521252373e-05, 'lambda_l2': 8.257569506780855e-07}",0.019206532522328224
131,"{'learning_rate': 0.2863096053111531, 'num_leaves': 285, 'max_depth': 6, 'min_data_in_leaf': 15, 'feature_fraction': 0.7779304324525709, 'bagging_fraction': 0.8421019065291725, 'bagging_freq': 5, 'lambda_l1': 2.9583282329588027e-05, 'lambda_l2': 7.492528158575207e-07}",0.029342167803189094
132,"{'learning_rate': 0.24306741481895056, 'num_leaves': 280, 'max_depth': 6, 'min_data_in_leaf': 12, 'feature_fraction': 0.7569691410371234, 'bagging_fraction': 0.7777139835645152, 'bagging_freq': 4, 'lambda_l1': 1.8768630535907505e-06, 'lambda_l2': 3.379045014601649e-06}",0.022731174354194826
133,"{'learning_rate': 0.2891859245264274, 'num_leaves': 299, 'max_depth': 7, 'min_data_in_leaf': 16, 'feature_fraction': 0.7728959432179173, 'bagging_fraction': 0.8483419627640008, 'bagging_freq': 5, 'lambda_l1': 1.822312551138618e-05, 'lambda_l2': 3.4915732625240346e-07}",0.016801294361321818
134,"{'learning_rate': 0.28885423867402915, 'num_leaves': 272, 'max_depth': 6, 'min_data_in_leaf': 16, 'feature_fraction': 0.7697542740216485, 'bagging_fraction': 0.849524235798191, 'bagging_freq': 4, 'lambda_l1': 1.6522070683282444e-05, 'lambda_l2': 2.88064903072177e-07}",0.025123313615648596
135,"{'learning_rate': 0.29790878730470133, 'num_leaves': 298, 'max_depth': 7, 'min_data_in_leaf': 18, 'feature_fraction': 0.7417060034843184, 'bagging_fraction': 0.7605394682590878, 'bagging_freq': 3, 'lambda_l1': 1.6648155851249634e-05, 'lambda_l2': 1.3465330568276782e-06}",0.019914510452812242
136,"{'learning_rate': 0.25480534116294584, 'num_leaves': 287, 'max_depth': 6, 'min_data_in_leaf': 13, 'feature_fraction': 0.762131367005551, 'bagging_fraction': 0.8178925979876516, 'bagging_freq': 5, 'lambda_l1': 6.535555721271007e-05, 'lambda_l2': 8.451127002685446e-07}",0.02903151156459054
137,"{'learning_rate': 0.26480871070325257, 'num_leaves': 263, 'max_depth': 7, 'min_data_in_leaf': 15, 'feature_fraction': 0.7495543436165155, 'bagging_fraction': 0.7976060418726495, 'bagging_freq': 5, 'lambda_l1': 8.62652154451674e-06, 'lambda_l2': 3.8065860142020836e-07}",0.030376198579762037
138,"{'learning_rate': 0.2350256569687079, 'num_leaves': 279, 'max_depth': 6, 'min_data_in_leaf': 19, 'feature_fraction': 0.7825275593015262, 'bagging_fraction': 0.8627898892417724, 'bagging_freq': 5, 'lambda_l1': 8.49074905748596e-05, 'lambda_l2': 5.59140751817911e-07}",0.035231633541883786
139,"{'learning_rate': 0.2993182852826512, 'num_leaves': 268, 'max_depth': 6, 'min_data_in_leaf': 17, 'feature_fraction': 0.7733894166498175, 'bagging_fraction': 0.8438517682546476, 'bagging_freq': 4, 'lambda_l1': 4.582459903178003e-05, 'lambda_l2': 1.2387172264778214e-07}",0.03410735332723695
140,"{'learning_rate': 0.2732218883124975, 'num_leaves': 288, 'max_depth': 7, 'min_data_in_leaf': 13, 'feature_fraction': 0.7344404217592666, 'bagging_fraction': 0.8738805128598064, 'bagging_freq': 5, 'lambda_l1': 4.309320430186974e-06, 'lambda_l2': 2.2763197229201687e-07}",0.03527158267816711
141,"{'learning_rate': 0.25367518635638325, 'num_leaves': 258, 'max_depth': 7, 'min_data_in_leaf': 10, 'feature_fraction': 0.7997434880597092, 'bagging_fraction': 0.8072768552193922, 'bagging_freq': 5, 'lambda_l1': 1.3041084173306045e-05, 'lambda_l2': 1.520811149922428e-07}",0.029365040108707073
142,"{'learning_rate': 0.2220188838689187, 'num_leaves': 282, 'max_depth': 7, 'min_data_in_leaf': 12, 'feature_fraction': 0.7628756919129653, 'bagging_fraction': 0.8290983104357584, 'bagging_freq': 5, 'lambda_l1': 1.3623734205176672e-06, 'lambda_l2': 7.714934751185781e-07}",0.03195517636992189
143,"{'learning_rate': 0.03280519973857158, 'num_leaves': 274, 'max_depth': 8, 'min_data_in_leaf': 15, 'feature_fraction': 0.7843994108170644, 'bagging_fraction': 0.7784424340212323, 'bagging_freq': 4, 'lambda_l1': 3.7768693009556846e-05, 'lambda_l2': 4.6559519434468695e-07}",0.026683909316028716
144,"{'learning_rate': 0.24374977096839717, 'num_leaves': 296, 'max_depth': 6, 'min_data_in_leaf': 21, 'feature_fraction': 0.7709827688372177, 'bagging_fraction': 0.8143973316851717, 'bagging_freq': 5, 'lambda_l1': 1.0668265394241226e-05, 'lambda_l2': 1.82362764477452e-07}",0.02533669608524779
145,"{'learning_rate': 0.2793812168667371, 'num_leaves': 262, 'max_depth': 6, 'min_data_in_leaf': 16, 'feature_fraction': 0.7548399685126996, 'bagging_fraction': 0.8658580403555554, 'bagging_freq': 5, 'lambda_l1': 3.2328533039409226, 'lambda_l2': 8.015640341507527e-06}",0.021827916562698203
146,"{'learning_rate': 0.23700391750720537, 'num_leaves': 288, 'max_depth': 6, 'min_data_in_leaf': 12, 'feature_fraction': 0.8131994123902047, 'bagging_fraction': 0.8393649271178003, 'bagging_freq': 5, 'lambda_l1': 2.295861416505653e-07, 'lambda_l2': 2.884151039837592e-06}",0.02402621734196791
147,"{'learning_rate': 0.2996667685760047, 'num_leaves': 300, 'max_depth': 7, 'min_data_in_leaf': 60, 'feature_fraction': 0.8032863667936779, 'bagging_fraction': 0.7549382568189298, 'bagging_freq': 6, 'lambda_l1': 6.987520694141556e-06, 'lambda_l2': 1.4180321695711007e-06}",0.07351406951314056
148,"{'learning_rate': 0.2151690161422249, 'num_leaves': 277, 'max_depth': 5, 'min_data_in_leaf': 18, 'feature_fraction': 0.7992005111717654, 'bagging_fraction': 0.8483869979804974, 'bagging_freq': 4, 'lambda_l1': 0.00016193624655755153, 'lambda_l2': 3.3372468003216775e-07}",0.0286617830778159
149,"{'learning_rate': 0.2637789996619026, 'num_leaves': 269, 'max_depth': 7, 'min_data_in_leaf': 10, 'feature_fraction': 0.7868818351500387, 'bagging_fraction': 0.8559431247301771, 'bagging_freq': 6, 'lambda_l1': 0.03620159576583753, 'lambda_l2': 2.2069372938255851e-07}",0.029449916475565146
150,"{'learning_rate': 0.2243129793122172, 'num_leaves': 292, 'max_depth': 8, 'min_data_in_leaf': 14, 'feature_fraction': 0.774600499018972, 'bagging_fraction': 0.7788955562297547, 'bagging_freq': 5, 'lambda_l1': 0.00999561937486122, 'lambda_l2': 0.018672383467565275}",0.023029104068649907
151,"{'learning_rate': 0.29857426691681266, 'num_leaves': 283, 'max_depth': 7, 'min_data_in_leaf': 18, 'feature_fraction': 0.7394576518669764, 'bagging_fraction': 0.7610583876770501, 'bagging_freq': 3, 'lambda_l1': 1.6303929426643734e-05, 'lambda_l2': 9.116732777880119e-07}",0.027969373186778994
152,"{'learning_rate': 0.2710199467027429, 'num_leaves': 296, 'max_depth': 8, 'min_data_in_leaf': 19, 'feature_fraction': 0.7661779714187748, 'bagging_fraction': 0.745633169789403, 'bagging_freq': 3, 'lambda_l1': 1.894143524835387e-05, 'lambda_l2': 1.635202526749841e-06}",0.02593409207466842
153,"{'learning_rate': 0.2846037875476029, 'num_leaves': 102, 'max_depth': 7, 'min_data_in_leaf': 16, 'feature_fraction': 0.7163987377617026, 'bagging_fraction': 0.8828987384676762, 'bagging_freq': 2, 'lambda_l1': 2.597406476170887e-05, 'lambda_l2': 1.1237581033758286e-07}",0.02277582985390133
